st_id,st_name_ru,st_name_en,st_distrib,st_distrib_idx,st_date_start,st_date_real,st_prev_start,st_prev_end,st_prev_adm,st_prev_box,st_thursday_box,st_thursday_adm,st_thursday_copy,st_1wd_box,st_1wd_adm,st_1wd_copy,st_2wd_box,st_2wd_adm,st_total_box,st_total_adm,st_total_copy,st_genre,st_genre_idx,st_country,st_country_idx,st_rel_id,st_thu_ratio,st_2wd_change,st_1wd_avg,st_total_avg
29194754,НАУРЫЗ,,"<a href=""/distributor/show/id/MD"" target=""_blank"">MD</a>",",312,",2017-03-16,2017-03-16,&nbsp;,946684800,0,&nbsp;,,0,0,13 тыс,72 ,10,&nbsp;,&nbsp;,154 тыс,"1,0 тыс",10,комедия,",4,","RUONLY, KZ",",6,9,",25482,&nbsp;,&nbsp;,"1,3 тыс",15 тыс
29194685,ЛЮБОВЬ С ОГРАНИЧЕНИЯМИ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2017-03-09,2017-03-09,ВТ - СР,СР,68992,18 млн,,0,0,33 млн,129 тыс,775,"8,1 млн",34 тыс,72 млн,305 тыс,775,"комедия, мелодрама",",4,16,",RUONLY,",6,",24818,&nbsp;,75.28,42 тыс,93 тыс
29194651,ЛЮБОВЬ ПРЕТ-А-ПОРТЕ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2017-03-02,2017-03-02,&nbsp;,946684800,0,&nbsp;,750 тыс,0,0,"6,0 млн",21 тыс,416,"2,0 млн",869 ,15 млн,61 тыс,416,комедия,",4,","RUONLY, IT",",6,12,",24612,0.12,67.32,15 тыс,37 тыс
29194746,МУЛЬТ В КИНО. ВЫПУСК № 48. ШОУ НАЧИНАЕТСЯ!,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2017-03-02,2017-03-04,&nbsp;,946684800,0,&nbsp;,,0,0,"1,8 млн",15 тыс,453,"2,2 млн",18 тыс,"4,2 млн",34 тыс,453,анимация,",7,",RUONLY,",6,",25461,&nbsp;,-19.4,"4,1 тыс","9,2 тыс"
29193873,ВУРДАЛАКИ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2017-02-23,2017-02-22,СР,СР,11990,"2,9 млн",,0,0,30 млн,117 тыс,1040,"4,0 млн",18 тыс,44 млн,185 тыс,1040,фэнтези,",22,",RUONLY,",6,",19555,&nbsp;,86.66,29 тыс,42 тыс
29194084,ЗАЩИТНИКИ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2017-02-23,2017-02-23,&nbsp;,946684800,0,&nbsp;,,0,0,216 млн,879 тыс,1278,21 млн,88 тыс,273 млн,"1,1 млн",1278,"приключения, боевик, фэнтези",",6,21,22,",RUONLY,",6,",20557,&nbsp;,90.23,169 тыс,214 тыс
29194700,ОДНОКЛАССНИЦЫ #НОВЫЙПОВОРОТ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2017-02-23,2017-02-23,&nbsp;,946684800,0,&nbsp;,,0,0,22 млн,84 тыс,627,"2,7 млн",12 тыс,31 млн,134 тыс,627,комедия,",4,",RUONLY,",6,",24955,&nbsp;,87.64,34 тыс,50 тыс
29194719,СЛИШКОМ СВОБОДНЫЙ ЧЕЛОВЕК,,CDK,",225,",2017-02-23,2017-02-23,&nbsp;,946684800,0,&nbsp;,,0,0,"1,6 млн","4,2 тыс",17,810 тыс,"2,3 тыс","4,6 млн",14 тыс,24,документальный,",1,",RUONLY,",6,",25203,&nbsp;,49.53,94 тыс,191 тыс
29194674,"ГУЛЯЙ, ВАСЯ",,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2017-02-16,2017-02-16,ВТ - СР,СР,142387,31 млн,10 млн,0,0,81 млн,319 тыс,956,84 млн,322 тыс,267 млн,"1,1 млн",956,комедия,",4,",RUONLY,",6,",24760,0.12,-3.12,85 тыс,280 тыс
29194691,МУЛЬТ В КИНО. ВЫПУСК № 47. ПРОСТО КОСМОС!,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2017-02-16,2017-02-18,&nbsp;,946684800,0,&nbsp;,,0,0,"2,4 млн",20 тыс,382,"2,9 млн",24 тыс,"5,4 млн",44 тыс,382,анимация,",7,",RUONLY,",6,",24824,&nbsp;,-21.44,"6,4 тыс",14 тыс
29194014,ЛАБИРИНТЫ ЛЮБВИ,,SMKT,",155,",2017-02-09,2017-02-09,&nbsp;,946684800,0,&nbsp;,,0,0,110 тыс,492 ,23,&nbsp;,&nbsp;,182 тыс,845 ,23,мелодрама,",16,",RUONLY,",6,",20140,&nbsp;,&nbsp;,"4,8 тыс","7,9 тыс"
29194555,ОГНИ БОЛЬШОЙ ДЕРЕВНИ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2017-02-02,2017-02-02,&nbsp;,946684800,0,&nbsp;,400 тыс,0,0,"3,4 млн",14 тыс,397,504 тыс,"2,5 тыс","5,0 млн",23 тыс,397,комедия,",4,",RUONLY,",6,",23734,0.12,85.17,"8,6 тыс",13 тыс
29194690,МУЛЬТ В КИНО. ВЫПУСК № 46. ВЕСЕЛЫЕ ПРИКЛЮЧЕНИЯ,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2017-02-02,2017-02-04,&nbsp;,946684800,0,&nbsp;,,0,0,"2,5 млн",20 тыс,370,"1,6 млн",13 тыс,"4,3 млн",35 тыс,370,анимация,",7,",RUONLY,",6,",24823,&nbsp;,34.73,"6,8 тыс",12 тыс
29194307,ПРИТЯЖЕНИЕ,,WDSSPR,",5,",2017-01-26,2017-01-26,&nbsp;,946684800,0,&nbsp;,46 млн,0,2525,408 млн,"1,4 млн",1334,271 млн,965 тыс,"1,1 млрд","4,0 млн",1334,"фантастика, триллер",",3,18,",RUONLY,",6,",21954,0.11,33.43,306 тыс,805 тыс
29194652,С ПЯТИ ДО СЕМИ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2017-01-26,2017-01-26,&nbsp;,946684800,0,&nbsp;,,0,0,220 тыс,730 ,54,40 тыс,190 ,355 тыс,"1,4 тыс",54,"драма, мелодрама",",10,16,","RUONLY, LVA",",6,35,",24613,&nbsp;,81.78,"4,1 тыс","6,6 тыс"
29194682,ДЖОКЕР,,"<a href=""/distributor/show/id/KNLG"" target=""_blank"">KNLG</a>",",174,",2017-01-26,2017-01-26,&nbsp;,946684800,0,&nbsp;,,0,0,88 тыс,496 ,20,&nbsp;,&nbsp;,276 тыс,"3,9 тыс",20,"комедия, семейный",",4,11,",RUONLY,",6,",24807,&nbsp;,&nbsp;,"4,4 тыс",14 тыс
29194566,НЕВЕСТА,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2017-01-19,2017-01-19,&nbsp;,946684800,0,&nbsp;,17 млн,0,0,97 млн,394 тыс,1110,37 млн,150 тыс,183 млн,805 тыс,1110,"ужасы, триллер",",13,18,",RUONLY,",6,",23838,0.18,61.82,87 тыс,164 тыс
29194619,РАЙ,,WDSSPR,",28,",2017-01-19,2017-01-19,&nbsp;,946684800,0,&nbsp;,"1,8 млн",0,0,18 млн,55 тыс,201,11 млн,38 тыс,51 млн,181 тыс,206,драма,",10,","RUONLY, DE",",6,10,",24333,0.1,35.09,88 тыс,248 тыс
29194689,МУЛЬТ В КИНО. ВЫПУСК № 45,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2017-01-19,2017-01-21,&nbsp;,946684800,0,&nbsp;,,0,0,"2,1 млн",17 тыс,358,"1,4 млн",12 тыс,"3,6 млн",30 тыс,358,анимация,",7,",RUONLY,",6,",24822,&nbsp;,31,"5,8 тыс",10 тыс
29194712,СПЯЩАЯ КРАСАВИЦА (Theatre HD),,COOL,",154,",2017-01-19,2017-01-22,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","2,4 тыс",35,&nbsp;,&nbsp;,"3,7 млн","7,7 тыс",35,опера/балет,",28,",RUONLY,",6,",25110,&nbsp;,&nbsp;,37 тыс,105 тыс
29194688,МУЛЬТ В КИНО. ВЫПУСК № 44,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2017-01-05,2017-01-07,&nbsp;,946684800,0,&nbsp;,,0,0,"1,5 млн",12 тыс,335,"1,2 млн",10 тыс,"2,8 млн",23 тыс,335,анимация,",7,",RUONLY,",6,",24821,&nbsp;,19.14,"4,5 тыс","8,5 тыс"
29193840,ТРИ БОГАТЫРЯ И МОРСКОЙ ЦАРЬ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-12-29,2017-01-01,&nbsp;,946684800,0,&nbsp;,"6,4 млн",0,0,142 млн,621 тыс,1478,220 млн,"1,0 млн",802 млн,"3,7 млн",1479,анимация,",7,",RUONLY,",6,",19361,0.04,-54.6,96 тыс,543 тыс
29194053,ВИКИНГ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-12-29,2016-12-29,&nbsp;,946684800,0,&nbsp;,53 млн,0,0,249 млн,896 тыс,1252,397 млн,"1,4 млн","1,5 млрд","5,8 млн",1252,"драма, исторический",",10,12,",RUONLY,",6,",20349,0.21,-59.71,199 тыс,"1,2 млн"
29194452,СНЕЖНАЯ КОРОЛЕВА 3. ОГОНЬ И ЛЕД,,"<a href=""/distributor/show/id/UPI"" target=""_blank"">UPI</a>",",23,",2016-12-29,2016-12-29,&nbsp;,946684800,0,&nbsp;,10 млн,0,0,54 млн,253 тыс,1170,82 млн,375 тыс,300 млн,"1,4 млн",1201,анимация,",7,",RUONLY,",6,",22844,0.19,-49.98,46 тыс,250 тыс
29194337,ДЕД МОРОЗ. БИТВА МАГОВ,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-12-22,2016-12-24,&nbsp;,946684800,0,&nbsp;,,0,0,26 млн,109 тыс,1055,29 млн,129 тыс,157 млн,705 тыс,1055,"приключения, семейный, фэнтези",",6,11,22,",RUONLY,",6,",22204,&nbsp;,-12.87,25 тыс,149 тыс
29194356,ЕЛКИ 5,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>/<a href=""/distributor/show/id/BZL"" target=""_blank"">BZL</a>",",12,67,",2016-12-22,2016-12-22,&nbsp;,946684800,0,&nbsp;,25 млн,0,0,187 млн,736 тыс,1373,159 млн,624 тыс,778 млн,"3,2 млн",1373,комедия,",4,",RUONLY,",6,",22290,0.13,15.07,136 тыс,567 тыс
29194583,РЫБА-МЕЧТА,,"<a href=""/distributor/show/id/PVZGL"" target=""_blank"">PVZGL</a>",",168,",2016-12-22,2016-12-22,&nbsp;,946684800,0,&nbsp;,,0,0,320 тыс,"1,1 тыс",40,&nbsp;,&nbsp;,593 тыс,"2,4 тыс",40,комедия,",4,","RUONLY, EST",",6,27,",23981,&nbsp;,&nbsp;,"8,0 тыс",15 тыс
29194678,ОХОТНИКИ,,HMNF,",364,",2016-12-22,2016-12-22,&nbsp;,946684800,0,&nbsp;,,0,0,87 тыс,800 ,5,&nbsp;,&nbsp;,150 тыс,"1,4 тыс",6,драма,",10,",RUONLY,",6,",24779,&nbsp;,&nbsp;,17 тыс,25 тыс
29194687,МУЛЬТ В КИНО. ВЫПУСК № 43,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-12-22,2016-12-24,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","9,7 тыс",335,395 тыс,"3,1 тыс","3,7 млн",29 тыс,335,анимация,",7,",RUONLY,",6,",24820,&nbsp;,68.5,"3,7 тыс",11 тыс
29194590,ВРАЧ,,AKM,",142,",2016-12-15,2016-12-15,&nbsp;,946684800,0,&nbsp;,,0,0,38 тыс,153 ,13,&nbsp;,&nbsp;,557 тыс,"3,6 тыс",13,драма,",10,",RUONLY,",6,",24113,&nbsp;,&nbsp;,"2,9 тыс",43 тыс
29194601,ЛЮБОВЬ НЕ ЗА ГОРАМИ,,"<a href=""/distributor/show/id/KNLG"" target=""_blank"">KNLG</a>",",174,",2016-12-15,2016-12-15,&nbsp;,946684800,0,&nbsp;,,0,0,"1,1 млн","4,9 тыс",45,502 тыс,"2,4 тыс","2,5 млн",11 тыс,49,комедия,",4,",RUONLY,",6,",24214,&nbsp;,56.01,25 тыс,51 тыс
29194623,SИSTEMA. ШОУ БРАТЬЕВ ЗАПАШНЫХ,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-12-15,2016-12-15,&nbsp;,946684800,0,&nbsp;,,0,0,201 тыс,755 ,105,36 тыс,176 ,397 тыс,"1,7 тыс",105,семейный,",11,",RUONLY,",6,",24364,&nbsp;,81.95,"1,9 тыс","3,8 тыс"
29194656,ГОРОДСКИЕ ПТИЧКИ,,RFLF,",182,",2016-12-15,2016-12-15,&nbsp;,946684800,0,&nbsp;,,0,0,280 тыс,900 ,23,&nbsp;,&nbsp;,280 тыс,900 ,23,"комедия, мелодрама",",4,16,",RUONLY,",6,",24638,&nbsp;,&nbsp;,12 тыс,12 тыс
29194574,УРА! КАНИКУЛЫ!,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-12-08,2016-12-08,&nbsp;,946684800,0,&nbsp;,,0,0,"1,3 млн","6,4 тыс",193,388 тыс,"2,3 тыс","2,2 млн",12 тыс,193,"комедия, семейный",",4,11,",RUONLY,",6,",23923,&nbsp;,71.24,"7,0 тыс",11 тыс
29194654,КАВКАЗСКОЕ ТРИО,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-12-08,2016-12-08,&nbsp;,946684800,0,&nbsp;,,0,0,10 тыс,27 ,8,&nbsp;,&nbsp;,42 тыс,179 ,8,драма,",10,","RUONLY, FR, GEO",",6,11,59,",24635,&nbsp;,&nbsp;,"1,3 тыс","5,3 тыс"
29194658,РУДОЛЬФ НУРЕЕВ: ОСТРОВ ЕГО МЕЧТЫ,,RFLF,",182,",2016-12-08,2016-12-08,&nbsp;,946684800,0,&nbsp;,,0,0,150 тыс,650 ,16,&nbsp;,&nbsp;,250 тыс,"1,2 тыс",16,документальный,",1,","RUONLY, TUR",",6,48,",24641,&nbsp;,&nbsp;,"9,4 тыс",16 тыс
29194686,МУЛЬТ В КИНО. ВЫПУСК № 42,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-12-08,2016-12-10,&nbsp;,946684800,0,&nbsp;,,0,0,"1,8 млн",15 тыс,383,"1,1 млн","9,7 тыс","2,9 млн",24 тыс,383,анимация,",7,",RUONLY,",6,",24819,&nbsp;,36.57,"4,6 тыс","7,7 тыс"
29194106,ЗЕМЛЕТРЯСЕНИЕ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-12-01,2016-12-01,&nbsp;,946684800,0,&nbsp;,18 млн,0,0,98 млн,360 тыс,1201,57 млн,219 тыс,220 млн,897 тыс,1201,драма,",10,",RUONLY,",6,",20671,0.18,41.33,81 тыс,183 тыс
29194668,ЗАГАДАЙ ЖЕЛАНИЕ,,VKL,",361,",2016-12-01,2016-12-01,&nbsp;,946684800,0,&nbsp;,,0,0,424 тыс,"1,8 тыс",40,190 тыс,869 ,903 тыс,"4,4 тыс",40,"комедия, мелодрама",",4,16,",RUONLY,",6,",24725,&nbsp;,55.08,11 тыс,23 тыс
29194440,28 ПАНФИЛОВЦЕВ,,"<a href=""/distributor/show/id/UPI"" target=""_blank"">UPI</a>",",23,",2016-11-24,2016-11-24,&nbsp;,946684800,0,&nbsp;,22 млн,0,0,181 млн,723 тыс,1181,76 млн,321 тыс,386 млн,"1,8 млн",1181,"драма, военный",",10,19,",RUONLY,",6,",22773,0.12,57.92,153 тыс,327 тыс
29194534,МУЛЬТ В КИНО. ВЫПУСК № 41,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-11-24,2016-11-26,&nbsp;,946684800,0,&nbsp;,,0,0,"2,2 млн",18 тыс,383,"1,2 млн",10 тыс,"3,4 млн",29 тыс,383,анимация,",7,",RUONLY,",6,",23484,&nbsp;,45.79,"5,7 тыс","8,9 тыс"
29194568,ЗООЛОГИЯ,,ART,",220,",2016-11-24,2016-11-24,&nbsp;,946684800,0,&nbsp;,,0,0,525 тыс,"2,0 тыс",60,&nbsp;,&nbsp;,"1,1 млн","4,4 тыс",60,драма,",10,","RUONLY, DE, FR",",6,10,11,",23868,&nbsp;,&nbsp;,"8,8 тыс",18 тыс
29194580,ЭЛАСТИКО,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-11-24,2016-11-24,&nbsp;,946684800,0,&nbsp;,"1,8 млн",0,0,12 млн,49 тыс,485,"2,1 млн",10 тыс,20 млн,90 тыс,485,"криминал, мелодрама, спорт",",9,16,24,",RUONLY,",6,",23969,0.15,82.39,24 тыс,40 тыс
29194626,ПСИХИ,,SPK,",355,",2016-11-24,2016-11-24,&nbsp;,946684800,0,&nbsp;,,0,0,20 тыс,103 ,12,&nbsp;,&nbsp;,20 тыс,103 ,12,мелодрама,",16,",RUONLY,",6,",24521,&nbsp;,&nbsp;,"1,7 тыс","1,7 тыс"
29194540,СТОП! СНЯТО! НА БАЙКАЛ!,,ASF,",280,",2016-11-17,2016-11-17,&nbsp;,946684800,0,&nbsp;,,0,0,353 тыс,"1,3 тыс",10,170 тыс,649 ,757 тыс,"3,0 тыс",10,комедия,",4,",RUONLY,",6,",23544,&nbsp;,51.71,35 тыс,76 тыс
29194551,ДАМА ПИК,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-11-17,2016-11-17,&nbsp;,946684800,0,&nbsp;,"1,7 млн",0,0,15 млн,51 тыс,474,"6,7 млн",25 тыс,31 млн,121 тыс,474,драма,",10,",RUONLY,",6,",23637,0.11,55.18,32 тыс,65 тыс
29194573,ПРИКОСНОВЕНИЕ ВЕТРА,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-11-17,2016-11-17,&nbsp;,946684800,0,&nbsp;,,0,0,28 тыс,109 ,7,21 тыс,81 ,58 тыс,235 ,7,"комедия, драма, детектив",",4,10,23,",RUONLY,",6,",23922,&nbsp;,25.35,"4,0 тыс","8,3 тыс"
29194218,БРЕМЕНСКИЕ РАЗБОЙНИКИ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-11-10,2016-11-10,&nbsp;,946684800,0,&nbsp;,,0,0,21 млн,108 тыс,906,"9,5 млн",55 тыс,37 млн,203 тыс,906,"комедия, приключения, анимация",",4,6,7,",RUONLY,",6,",21332,&nbsp;,54.71,23 тыс,40 тыс
29194382,ВЗЛОМАТЬ БЛОГЕРОВ,,"<a href=""/distributor/show/id/BZL"" target=""_blank"">BZL</a>",",67,",2016-11-10,2016-11-10,ЧТ - ВС,ВС,5808,"4,0 млн",,0,0,"2,5 млн",11 тыс,59,716 тыс,"3,2 тыс","8,1 млн",22 тыс,59,комедия,",4,",RUONLY,",6,",22435,&nbsp;,71.32,42 тыс,138 тыс
29194481,ХОРОШИЙ МАЛЬЧИК,,WDSSPR,",28,",2016-11-10,2016-11-10,&nbsp;,946684800,0,&nbsp;,"3,2 млн",0,823,39 млн,153 тыс,802,17 млн,73 тыс,75 млн,318 тыс,802,комедия,",4,",RUONLY,",6,",23044,0.08,55.51,49 тыс,94 тыс
29194499,ЛЮБОВЬ БЕЗ ПРАВИЛ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-11-10,2016-11-10,&nbsp;,946684800,0,&nbsp;,,0,0,"7,5 млн",29 тыс,594,"1,4 млн","6,2 тыс",12 млн,51 тыс,594,комедия,",4,",RUONLY,",6,",23236,&nbsp;,81.19,13 тыс,20 тыс
29194533,МУЛЬТ В КИНО. ВЫПУСК № 40,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-11-10,2016-11-12,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн",14 тыс,377,"1,4 млн",12 тыс,"3,2 млн",27 тыс,377,анимация,",7,",RUONLY,",6,",23483,&nbsp;,15.32,"4,5 тыс","8,4 тыс"
29194459,МОЛОТ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-11-03,2016-11-03,&nbsp;,946684800,0,&nbsp;,,0,0,53 млн,213 тыс,827,16 млн,67 тыс,90 млн,393 тыс,827,"драма, спорт",",10,24,",RUONLY,",6,",22891,&nbsp;,70.48,64 тыс,109 тыс
29194578,ИСТОЧНИК,,25FFC,",222,",2016-11-03,2016-11-03,&nbsp;,946684800,0,&nbsp;,,0,0,413 тыс,"1,9 тыс",139,61 тыс,370 ,587 тыс,"2,9 тыс",139,"драма, мистика",",10,30,",RUONLY,",6,",23965,&nbsp;,85.26,"3,0 тыс","4,2 тыс"
29193836,СИНДБАД: ПИРАТЫ СЕМИ ШТОРМОВ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-10-27,2016-10-27,&nbsp;,946684800,0,&nbsp;,521 тыс,0,0,"8,2 млн",43 тыс,805,"6,3 млн",38 тыс,21 млн,130 тыс,805,анимация,",7,",RUONLY,",6,",19357,0.06,24.11,10 тыс,26 тыс
29194487,ОПАСНЫЕ КАНИКУЛЫ,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-10-27,2016-10-27,&nbsp;,946684800,0,&nbsp;,,0,0,407 тыс,"3,3 тыс",112,417 тыс,"2,8 тыс","1,9 млн",16 тыс,112,"приключения, семейный",",6,11,",RUONLY,",6,",23080,&nbsp;,-2.44,"3,6 тыс",17 тыс
29194532,МУЛЬТ В КИНО. ВЫПУСК № 39,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-10-27,2016-10-29,&nbsp;,946684800,0,&nbsp;,,0,0,"2,3 млн",19 тыс,356,"2,2 млн",19 тыс,"4,5 млн",38 тыс,356,анимация,",7,",RUONLY,",6,",23482,&nbsp;,7.08,"6,5 тыс",13 тыс
29194547,КЛАД,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-10-27,2016-10-27,&nbsp;,946684800,0,&nbsp;,,0,0,108 тыс,793 ,112,78 тыс,495 ,693 тыс,"5,6 тыс",112,"приключения, семейный",",6,11,",RUONLY,",6,",23600,&nbsp;,28.36,967 ,"6,2 тыс"
29194557,В ЛУЧАХ СОЛНЦА,,"<a href=""/distributor/show/id/CWF"" target=""_blank"">CWF</a>",",11,",2016-10-27,2016-10-27,&nbsp;,946684800,0,&nbsp;,,0,0,984 тыс,"3,1 тыс",17,650 тыс,"3,3 тыс","2,5 млн","8,1 тыс",20,документальный,",1,","RUONLY, DE, CZE",",6,10,25,",23775,&nbsp;,33.96,58 тыс,124 тыс
29194567,ОСЕНЬЮ 41-ГО,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-10-27,2016-10-27,&nbsp;,946684800,0,&nbsp;,,0,0,154 тыс,"1,3 тыс",112,80 тыс,521 ,733 тыс,"6,2 тыс",112,"приключения, военный",",6,19,",RUONLY,",6,",23845,&nbsp;,47.89,"1,4 тыс","6,5 тыс"
29193838,ЛЕДОКОЛ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-10-20,2016-10-20,ПН - СР,СР,1671,603 тыс,13 млн,0,0,129 млн,492 тыс,1224,82 млн,325 тыс,348 млн,"1,5 млн",1224,драма,",10,",RUONLY,",6,",19359,0.1,36.14,105 тыс,284 тыс
29194456,СУПЕРПЛОХИЕ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-10-13,2016-10-13,&nbsp;,946684800,0,&nbsp;,"1,7 млн",0,0,"9,6 млн",39 тыс,618,"1,7 млн","7,6 тыс",16 млн,73 тыс,618,комедия,",4,",RUONLY,",6,",22863,0.18,82.82,16 тыс,26 тыс
29194468,УЧЕНИК,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2016-10-13,2016-10-13,&nbsp;,946684800,0,&nbsp;,941 тыс,0,0,"6,2 млн",22 тыс,252,"3,0 млн",11 тыс,15 млн,58 тыс,252,драма,",10,",RUONLY,",6,",22950,0.15,51.83,24 тыс,61 тыс
29194485,"МОСКВА, Я ТЕРПЛЮ ТЕБЯ!",,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-10-13,2016-10-13,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн","6,5 тыс",251,779 тыс,"3,0 тыс","3,6 млн",16 тыс,251,"комедия, мелодрама",",4,16,",RUONLY,",6,",23078,&nbsp;,54.49,"6,8 тыс",14 тыс
29194531,МУЛЬТ В КИНО. ВЫПУСК № 38,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-10-13,2016-10-15,&nbsp;,946684800,0,&nbsp;,,0,0,"2,4 млн",20 тыс,366,"1,9 млн",16 тыс,"4,4 млн",37 тыс,366,анимация,",7,",RUONLY,",6,",23481,&nbsp;,21.15,"6,6 тыс",12 тыс
29194587,СДАЕТСЯ ДОМ СО ВСЕМИ НЕУДОБСТВАМИ,,MFM,",59,",2016-10-13,2016-10-13,&nbsp;,946684800,0,&nbsp;,,0,0,18 тыс,122 ,10,&nbsp;,&nbsp;,18 тыс,122 ,10,комедия,",4,",RUONLY,",6,",24083,&nbsp;,&nbsp;,"1,8 тыс","1,8 тыс"
29194595,ЗОЛОТОЙ ВЕК (Theatre HD),,COOL,",154,",2016-10-13,2016-10-16,&nbsp;,946684800,0,&nbsp;,,0,0,606 тыс,"1,1 тыс",34,&nbsp;,&nbsp;,"1,9 млн","3,6 тыс",53,опера/балет,",28,",RUONLY,",6,",24140,&nbsp;,&nbsp;,18 тыс,36 тыс
29194357,"ДЕРЖИ УДАР, ДЕТКА!",,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-10-06,2016-10-06,&nbsp;,946684800,0,&nbsp;,"3,0 млн",0,0,22 млн,87 тыс,918,"8,2 млн",38 тыс,40 млн,182 тыс,918,"комедия, мелодрама",",4,16,",RUONLY,",6,",22292,0.14,62.04,23 тыс,44 тыс
29194458,КОЛЛЕКТОР,,WDSSPR,",28,",2016-10-06,2016-10-06,&nbsp;,946684800,0,&nbsp;,"2,4 млн",0,0,17 млн,56 тыс,368,"9,0 млн",31 тыс,46 млн,171 тыс,378,триллер,",18,",RUONLY,",6,",22877,0.14,46.51,46 тыс,122 тыс
29194191,ДУЭЛЯНТ,,WDSSPR,",5,",2016-09-29,2016-09-29,&nbsp;,946684800,0,&nbsp;,24 млн,0,1952,156 млн,538 тыс,1154,86 млн,297 тыс,377 млн,"1,4 млн",1158,драма,",10,",RUONLY,",6,",21141,0.15,44.89,136 тыс,326 тыс
29194530,МУЛЬТ В КИНО. ВЫПУСК № 37,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-09-29,2016-10-01,&nbsp;,946684800,0,&nbsp;,,0,0,"1,9 млн",16 тыс,362,"1,4 млн",12 тыс,"3,5 млн",30 тыс,362,анимация,",7,",RUONLY,",6,",23480,&nbsp;,25.77,"5,3 тыс","9,6 тыс"
